Year,Area,Economic activity,Size of establishment,Division of industry,Level of education IT personal (Total),Lower high vocational,High vocational certificate,Bachelor's degree,Master's degree,Doctorate and higher degree
2019,Total,01) Business Trade and Services,03) 16 - 25 persons,56) Food and beverage service activities,170.2351,95.2357,0.0,74.9994,0.0,0.0
2019,Total,01) Business Trade and Services,03) 16 - 25 persons,68) Real estate activities,668.5822,267.625,152.4464,244.1107,4.4,0.0
2019,Total,01) Business Trade and Services,03) 16 - 25 persons,69) Legal and accounting activities,32.1239,0.0,2.4667,29.6572,0.0,0.0
2019,Total,01) Business Trade and Services,03) 16 - 25 persons,70) Activities of head offices; management consultancy activities,201.0,0.0,0.0,153.0,48.0,0.0
2019,Total,01) Business Trade and Services,03) 16 - 25 persons,71) Architectural and engineering activities; technical testing and analysis,152.375,0.0,21.3125,98.4375,27.1875,5.4375
2019,Total,01) Business Trade and Services,03) 16 - 25 persons,72) Scientific research and development,16.5,0.0,0.0,16.5,0.0,0.0
2019,Total,01) Business Trade and Services,03) 16 - 25 persons,73) Advertising and market research,253.9168,0.0,81.5833,157.5001,14.8334,0.0
2019,Total,01) Business Trade and Services,03) 16 - 25 persons,"74) Other professional, scientific and technical activities",72.375,0.0,9.125,57.375,5.875,0.0
2019,Total,01) Business Trade and Services,03) 16 - 25 persons,77) Rental and leasing activities,97.3896,0.0,14.1429,73.8182,9.4286,0.0
2019,Total,01) Business Trade and Services,03) 16 - 25 persons,78) Employment activities,28.875,0.0,0.0,28.875,0.0,0.0
2019,Total,01) Business Trade and Services,03) 16 - 25 persons,"79) Travel agency, tour operator, reservation service and related activities",98.1388,0.0,0.0,98.1388,0.0,0.0
2019,Total,01) Business Trade and Services,03) 16 - 25 persons,80) Security and investigation activities,38.6091,0.0,13.5909,25.0182,0.0,0.0
2019,Total,01) Business Trade and Services,03) 16 - 25 persons,81) Services to buildings and landscape activities,8.0,0.0,6.0,2.0,0.0,0.0
2019,Total,01) Business Trade and Services,03) 16 - 25 persons,"82) Office administrative, office support and other business support activities",92.7047,0.0,14.5333,66.8381,11.3333,0.0
2019,Total,01) Business Trade and Services,03) 16 - 25 persons,"90) Creative, arts and entertainment activities",0.0,0.0,0.0,0.0,0.0,0.0
2019,Total,01) Business Trade and Services,03) 16 - 25 persons,"91) Libraries, archives, museums and other cultural activities",5.0,0.0,4.0,1.0,0.0,0.0
2019,Total,01) Business Trade and Services,03) 16 - 25 persons,93) Sports activities and amusement and recreation activities,26.7445,0.0,2.4,20.5945,3.75,0.0
2019,Total,01) Business Trade and Services,03) 16 - 25 persons,95) Repair of computers and personal and household goods,14.0,0.0,2.3333,11.6667,0.0,0.0
2019,Total,01) Business Trade and Services,03) 16 - 25 persons,96) Other personal service activities,7.2692,0.0,0.0,7.2692,0.0,0.0
2019,Total,01) Business Trade and Services,03) 16 - 25 persons,Total,7375.4717,1008.3815,1301.1174,4607.8557,452.6794,5.4375
2019,Total,01) Business Trade and Services,04) 26 - 30 persons,45) Wholesale and retail trade and repair of motor vehicles and motorcycles,195.923,14.4714,66.4463,93.0871,5.7,16.2182
2019,Total,01) Business Trade and Services,04) 26 - 30 persons,"46) Wholesale trade, except of motor vehicles and motorcycles",315.3257,0.0,103.5414,211.7843,0.0,0.0
2019,Total,01) Business Trade and Services,04) 26 - 30 persons,"47) Retail trade, except of motor vehicles and motorcycles",314.5095,38.5882,108.042,163.0557,4.8235,0.0
2019,Total,01) Business Trade and Services,04) 26 - 30 persons,55) Accommodation,92.8116,28.2143,17.8247,46.7727,0.0,0.0
2019,Total,01) Business Trade and Services,04) 26 - 30 persons,56) Food and beverage service activities,112.8444,77.0833,9.25,26.5111,0.0,0.0
2019,Total,01) Business Trade and Services,04) 26 - 30 persons,68) Real estate activities,114.9286,0.0,13.2857,101.6429,0.0,0.0
2019,Total,01) Business Trade and Services,04) 26 - 30 persons,69) Legal and accounting activities,31.0,0.0,0.0,31.0,0.0,0.0
2019,Total,01) Business Trade and Services,04) 26 - 30 persons,70) Activities of head offices; management consultancy activities,24.0,0.0,0.0,24.0,0.0,0.0
2019,Total,01) Business Trade and Services,04) 26 - 30 persons,71) Architectural and engineering activities; technical testing and analysis,28.4444,0.0,0.0,24.8889,3.5556,0.0
2019,Total,01) Business Trade and Services,04) 26 - 30 persons,72) Scientific research and development,8.0,0.0,0.0,8.0,0.0,0.0
2019,Total,01) Business Trade and Services,04) 26 - 30 persons,73) Advertising and market research,10.4,0.0,5.2,5.2,0.0,0.0
2019,Total,01) Business Trade and Services,04) 26 - 30 persons,"74) Other professional, scientific and technical activities",38.9,0.0,11.8,24.9,2.2,0.0
2019,Total,01) Business Trade and Services,04) 26 - 30 persons,77) Rental and leasing activities,5.5,0.0,0.0,5.5,0.0,0.0
2019,Total,01) Business Trade and Services,04) 26 - 30 persons,78) Employment activities,0.0,0.0,0.0,0.0,0.0,0.0
2019,Total,01) Business Trade and Services,04) 26 - 30 persons,"79) Travel agency, tour operator, reservation service and related activities",70.5,0.0,0.0,70.5,0.0,0.0
2019,Total,01) Business Trade and Services,04) 26 - 30 persons,80) Security and investigation activities,5.0,2.0,1.0,2.0,0.0,0.0
2019,Total,01) Business Trade and Services,04) 26 - 30 persons,81) Services to buildings and landscape activities,0.0,0.0,0.0,0.0,0.0,0.0
2019,Total,01) Business Trade and Services,04) 26 - 30 persons,"82) Office administrative, office support and other business support activities",10.6,0.0,0.0,10.6,0.0,0.0
2019,Total,01) Business Trade and Services,04) 26 - 30 persons,"90) Creative, arts and entertainment activities",0.0,0.0,0.0,0.0,0.0,0.0
2019,Total,01) Business Trade and Services,04) 26 - 30 persons,"91) Libraries, archives, museums and other cultural activities",0.0,0.0,0.0,0.0,0.0,0.0
2019,Total,01) Business Trade and Services,04) 26 - 30 persons,93) Sports activities and amusement and recreation activities,4.0,0.0,1.0,3.0,0.0,0.0
2019,Total,01) Business Trade and Services,04) 26 - 30 persons,95) Repair of computers and personal and household goods,87.0,0.0,63.0,24.0,0.0,0.0
2019,Total,01) Business Trade and Services,04) 26 - 30 persons,96) Other personal service activities,7.2024,1.3333,1.3333,4.5357,0.0,0.0
2019,Total,01) Business Trade and Services,04) 26 - 30 persons,Total,1476.8896,161.6905,401.7234,880.9784,16.2791,16.2182
2019,Total,01) Business Trade and Services,05) 31 - 50 persons,45) Wholesale and retail trade and repair of motor vehicles and motorcycles,961.0886,104.5,300.1601,556.4286,0.0,0.0
2019,Total,01) Business Trade and Services,05) 31 - 50 persons,"46) Wholesale trade, except of motor vehicles and motorcycles",2176.7473,0.0,216.305,1879.728,80.7143,0.0
2019,Total,01) Business Trade and Services,05) 31 - 50 persons,"47) Retail trade, except of motor vehicles and motorcycles",858.8318,51.1111,203.8526,588.1291,0.0,15.7391
2019,Total,01) Business Trade and Services,05) 31 - 50 persons,55) Accommodation,306.2987,0.0,106.7577,199.5413,0.0,0.0
2019,Total,01) Business Trade and Services,05) 31 - 50 persons,56) Food and beverage service activities,20.75,0.0,4.15,16.6,0.0,0.0
2019,Total,01) Business Trade and Services,05) 31 - 50 persons,68) Real estate activities,328.033,0.0,123.1319,193.5166,11.3846,0.0
2019,Total,01) Business Trade and Services,05) 31 - 50 persons,69) Legal and accounting activities,13.0,0.0,0.0,13.0,0.0,0.0
2019,Total,01) Business Trade and Services,05) 31 - 50 persons,70) Activities of head offices; management consultancy activities,111.375,0.0,12.375,90.75,8.25,0.0
2019,Total,01) Business Trade and Services,05) 31 - 50 persons,71) Architectural and engineering activities; technical testing and analysis,120.0,3.3333,6.6667,96.6667,13.3333,0.0
2019,Total,01) Business Trade and Services,05) 31 - 50 persons,72) Scientific research and development,3.0,0.0,0.0,3.0,0.0,0.0
2019,Total,01) Business Trade and Services,05) 31 - 50 persons,73) Advertising and market research,234.3333,0.0,22.5,144.1667,58.0,9.6667
2019,Total,01) Business Trade and Services,05) 31 - 50 persons,"74) Other professional, scientific and technical activities",27.5818,0.0,6.5455,21.0364,0.0,0.0
2019,Total,01) Business Trade and Services,05) 31 - 50 persons,77) Rental and leasing activities,14.7,0.0,0.0,14.7,0.0,0.0
2019,Total,01) Business Trade and Services,05) 31 - 50 persons,78) Employment activities,47.0,0.0,0.0,36.5,7.0,3.5
2019,Total,01) Business Trade and Services,05) 31 - 50 persons,"79) Travel agency, tour operator, reservation service and related activities",36.0,0.0,0.0,36.0,0.0,0.0
2019,Total,01) Business Trade and Services,05) 31 - 50 persons,80) Security and investigation activities,9.9567,2.6364,0.0,7.3203,0.0,0.0
2019,Total,01) Business Trade and Services,05) 31 - 50 persons,81) Services to buildings and landscape activities,2.375,0.0,0.0,2.375,0.0,0.0
2019,Total,01) Business Trade and Services,05) 31 - 50 persons,"82) Office administrative, office support and other business support activities",94.0,0.0,2.0,92.0,0.0,0.0
2019,Total,01) Business Trade and Services,05) 31 - 50 persons,"90) Creative, arts and entertainment activities",0.0,0.0,0.0,0.0,0.0,0.0
2019,Total,01) Business Trade and Services,05) 31 - 50 persons,"91) Libraries, archives, museums and other cultural activities",0.0,0.0,0.0,0.0,0.0,0.0
2019,Total,01) Business Trade and Services,05) 31 - 50 persons,93) Sports activities and amusement and recreation activities,31.8,0.0,6.3,25.5,0.0,0.0
2019,Total,01) Business Trade and Services,05) 31 - 50 persons,95) Repair of computers and personal and household goods,109.0,12.5,32.5,59.0,5.0,0.0
2019,Total,01) Business Trade and Services,05) 31 - 50 persons,96) Other personal service activities,16.0,5.0,11.0,0.0,0.0,0.0
2019,Total,01) Business Trade and Services,05) 31 - 50 persons,Total,5521.8712,179.0808,1054.2445,4075.9587,183.6822,28.9058
2019,Total,01) Business Trade and Services,06) 51 -  200 persons,45) Wholesale and retail trade and repair of motor vehicles and motorcycles,1999.2353,228.3381,299.8735,1271.2731,199.7508,0.0
2019,Total,01) Business Trade and Services,06) 51 -  200 persons,"46) Wholesale trade, except of motor vehicles and motorcycles",3545.0185,176.5294,155.3414,2985.8853,209.3905,17.8723
2019,Total,01) Business Trade and Services,06) 51 -  200 persons,"47) Retail trade, except of motor vehicles and motorcycles",2142.6543,196.5179,399.9048,1472.5905,73.6411,0.0
2019,Total,01) Business Trade and Services,06) 51 -  200 persons,55) Accommodation,1909.5253,423.8168,403.9314,992.843,88.9342,0.0
2019,Total,01) Business Trade and Services,06) 51 -  200 persons,56) Food and beverage service activities,192.6166,57.9167,73.8333,49.2833,11.5833,0.0
2019,Total,01) Business Trade and Services,06) 51 -  200 persons,68) Real estate activities,470.9556,0.0,61.8889,331.1778,77.8889,0.0
2019,Total,01) Business Trade and Services,06) 51 -  200 persons,69) Legal and accounting activities,66.6666,0.0,0.0,58.6667,8.0,0.0
2019,Total,01) Business Trade and Services,06) 51 -  200 persons,70) Activities of head offices; management consultancy activities,292.5,0.0,0.0,261.0,31.5,0.0
2019,Total,01) Business Trade and Services,06) 51 -  200 persons,71) Architectural and engineering activities; technical testing and analysis,283.6,0.0,24.375,194.9333,53.4583,10.8333
2019,Total,01) Business Trade and Services,06) 51 -  200 persons,72) Scientific research and development,6.0,0.0,0.0,6.0,0.0,0.0
2019,Total,01) Business Trade and Services,06) 51 -  200 persons,73) Advertising and market research,196.8572,0.0,25.1428,169.1428,2.5714,0.0
2019,Total,01) Business Trade and Services,06) 51 -  200 persons,"74) Other professional, scientific and technical activities",54.2857,0.0,6.2857,41.7143,6.2858,0.0
2019,Total,01) Business Trade and Services,06) 51 -  200 persons,77) Rental and leasing activities,74.2423,3.2727,14.9092,53.5151,2.5455,0.0
2019,Total,01) Business Trade and Services,06) 51 -  200 persons,78) Employment activities,40.9381,6.3333,16.9762,17.6286,0.0,0.0
2019,Total,01) Business Trade and Services,06) 51 -  200 persons,"79) Travel agency, tour operator, reservation service and related activities",68.0303,0.0,7.7727,60.2576,0.0,0.0
2019,Total,01) Business Trade and Services,06) 51 -  200 persons,80) Security and investigation activities,343.2079,181.2963,17.1894,144.7223,0.0,0.0
2019,Total,01) Business Trade and Services,06) 51 -  200 persons,81) Services to buildings and landscape activities,62.2647,0.0,0.0,62.2647,0.0,0.0
2019,Total,01) Business Trade and Services,06) 51 -  200 persons,"82) Office administrative, office support and other business support activities",163.5714,0.0,28.0,110.5714,25.0,0.0
2019,Total,01) Business Trade and Services,06) 51 -  200 persons,"90) Creative, arts and entertainment activities",0.0,0.0,0.0,0.0,0.0,0.0
2019,Total,01) Business Trade and Services,06) 51 -  200 persons,"91) Libraries, archives, museums and other cultural activities",4.0,0.0,0.0,4.0,0.0,0.0
2019,Total,01) Business Trade and Services,06) 51 -  200 persons,93) Sports activities and amusement and recreation activities,306.2857,137.1025,41.2968,115.8865,12.0,0.0
2019,Total,01) Business Trade and Services,06) 51 -  200 persons,95) Repair of computers and personal and household goods,25.0,0.0,0.0,25.0,0.0,0.0
2019,Total,01) Business Trade and Services,06) 51 -  200 persons,96) Other personal service activities,65.5,0.0,26.25,32.75,6.5,0.0
2019,Total,01) Business Trade and Services,06) 51 -  200 persons,Total,12312.9555,1411.1237,1602.9711,8461.1063,809.0498,28.7056
2019,Total,01) Business Trade and Services,07) More than 200 persons,45) Wholesale and retail trade and repair of motor vehicles and motorcycles,1604.5333,125.1,500.5,903.9334,67.0,8.0
2019,Total,01) Business Trade and Services,07) More than 200 persons,"46) Wholesale trade, except of motor vehicles and motorcycles",3052.5489,4.7576,205.9227,2471.752,348.0561,22.0606
2019,Total,01) Business Trade and Services,07) More than 200 persons,"47) Retail trade, except of motor vehicles and motorcycles",1510.6786,7.5,408.9644,838.4286,255.7857,0.0
2019,Total,01) Business Trade and Services,07) More than 200 persons,55) Accommodation,1333.5857,319.2,234.3424,711.7424,66.4361,1.8649
2019,Total,01) Business Trade and Services,07) More than 200 persons,56) Food and beverage service activities,46.6667,0.0,3.6667,41.0,2.0,0.0
2019,Total,01) Business Trade and Services,07) More than 200 persons,68) Real estate activities,231.3333,0.0,12.1667,162.5833,53.5,3.0833
2019,Total,01) Business Trade and Services,07) More than 200 persons,69) Legal and accounting activities,38.5,0.0,9.0,29.5,0.0,0.0
2019,Total,01) Business Trade and Services,07) More than 200 persons,70) Activities of head offices; management consultancy activities,0.0,0.0,0.0,0.0,0.0,0.0
2019,Total,01) Business Trade and Services,07) More than 200 persons,71) Architectural and engineering activities; technical testing and analysis,65.0,0.0,2.1667,56.3333,6.5,0.0
2019,Total,01) Business Trade and Services,07) More than 200 persons,72) Scientific research and development,3.0,0.0,0.0,1.0,2.0,0.0
2019,Total,01) Business Trade and Services,07) More than 200 persons,73) Advertising and market research,124.0,24.0,40.0,54.0,6.0,0.0
2019,Total,01) Business Trade and Services,07) More than 200 persons,"74) Other professional, scientific and technical activities",47.0,0.0,0.0,33.0,14.0,0.0
2019,Total,01) Business Trade and Services,07) More than 200 persons,77) Rental and leasing activities,27.0,0.0,0.0,27.0,0.0,0.0
2019,Total,01) Business Trade and Services,07) More than 200 persons,78) Employment activities,38.7411,0.0,2.3929,35.2054,1.1429,0.0
2019,Total,01) Business Trade and Services,07) More than 200 persons,"79) Travel agency, tour operator, reservation service and related activities",0.0,0.0,0.0,0.0,0.0,0.0
2019,Total,01) Business Trade and Services,07) More than 200 persons,80) Security and investigation activities,59.8215,1.1429,15.6786,41.7144,1.2857,0.0
2019,Total,01) Business Trade and Services,07) More than 200 persons,81) Services to buildings and landscape activities,15.5833,0.0,0.0,13.9167,1.6667,0.0
2019,Total,01) Business Trade and Services,07) More than 200 persons,"82) Office administrative, office support and other business support activities",148.0834,13.3333,46.6667,80.1666,7.9167,0.0
2019,Total,01) Business Trade and Services,07) More than 200 persons,"90) Creative, arts and entertainment activities",0.0,0.0,0.0,0.0,0.0,0.0
2019,Total,01) Business Trade and Services,07) More than 200 persons,"91) Libraries, archives, museums and other cultural activities",1.0,0.0,0.0,1.0,0.0,0.0
2019,Total,01) Business Trade and Services,07) More than 200 persons,93) Sports activities and amusement and recreation activities,63.6667,0.0,8.0,45.3334,10.3333,0.0
2019,Total,01) Business Trade and Services,07) More than 200 persons,Total,8410.7425,495.0338,1489.4678,5547.6095,843.6232,35.0088
2019,Total,01) Business Trade and Services,Total,45) Wholesale and retail trade and repair of motor vehicles and motorcycles,9679.4166,486.6403,2124.9693,6709.3122,334.2769,24.2182
2019,Total,01) Business Trade and Services,Total,"46) Wholesale trade, except of motor vehicles and motorcycles",13192.4178,366.968,1447.5571,10363.6817,974.2785,39.9329
2019,Total,01) Business Trade and Services,Total,"47) Retail trade, except of motor vehicles and motorcycles",42466.2184,842.0392,26423.2133,14850.9767,334.2503,15.7391
2019,Total,01) Business Trade and Services,Total,55) Accommodation,3973.1672,784.2681,821.3164,2196.3025,169.4158,1.8649
2019,Total,01) Business Trade and Services,Total,56) Food and beverage service activities,1913.9213,230.2357,90.9,1579.2023,13.5833,0.0
2019,Total,01) Business Trade and Services,Total,68) Real estate activities,6292.6268,2483.4145,403.3696,2835.5271,567.2323,3.0833
2019,Total,01) Business Trade and Services,Total,69) Legal and accounting activities,286.8836,0.0,49.4105,229.4732,8.0,0.0
2019,Total,01) Business Trade and Services,Total,70) Activities of head offices; management consultancy activities,778.5796,0.0,33.9231,656.9066,87.75,0.0
2019,Total,01) Business Trade and Services,Total,71) Architectural and engineering activities; technical testing and analysis,1020.4249,9.5098,140.9849,719.0795,134.5799,16.2708
2019,Total,01) Business Trade and Services,Total,72) Scientific research and development,40.7,0.0,0.0,38.7,2.0,0.0
2019,Total,01) Business Trade and Services,Total,73) Advertising and market research,1348.3053,30.0,291.8949,909.5563,107.1874,9.6667
2019,Total,01) Business Trade and Services,Total,"74) Other professional, scientific and technical activities",786.6177,0.0,36.7562,654.7766,95.085,0.0
2019,Total,01) Business Trade and Services,Total,77) Rental and leasing activities,230.1652,3.2727,29.0521,185.8666,11.9741,0.0
2019,Total,01) Business Trade and Services,Total,78) Employment activities,276.2239,47.218,40.7353,172.5275,12.2429,3.5
2019,Total,01) Business Trade and Services,Total,"79) Travel agency, tour operator, reservation service and related activities",607.3135,0.0,72.7441,523.6603,10.9091,0.0
2019,Total,01) Business Trade and Services,Total,80) Security and investigation activities,538.699,200.4602,65.2281,271.7252,1.2857,0.0
2019,Total,01) Business Trade and Services,Total,81) Services to buildings and landscape activities,133.2662,7.35,16.5227,107.7269,1.6667,0.0
2019,Total,01) Business Trade and Services,Total,"82) Office administrative, office support and other business support activities",1057.1098,13.3333,189.4941,810.0323,44.25,0.0
2019,Total,01) Business Trade and Services,Total,"90) Creative, arts and entertainment activities",14.2759,0.0,0.0,14.2759,0.0,0.0
2019,Total,01) Business Trade and Services,Total,"91) Libraries, archives, museums and other cultural activities",10.0,0.0,4.0,6.0,0.0,0.0
2019,Total,01) Business Trade and Services,Total,92) Gambling and betting activities,0.0,0.0,0.0,0.0,0.0,0.0
2019,Total,01) Business Trade and Services,Total,93) Sports activities and amusement and recreation activities,435.1969,137.1025,58.9968,213.0144,26.0833,0.0
2019,Total,01) Business Trade and Services,Total,95) Repair of computers and personal and household goods,513.0785,12.5,100.5,395.0785,5.0,0.0
2019,Total,01) Business Trade and Services,Total,96) Other personal service activities,545.5668,6.3333,38.5833,494.1501,6.5,0.0
2019,Total,01) Business Trade and Services,Total,Total,86140.1749,5660.6456,32480.1518,44937.5524,2947.5512,114.2759
2019,Total,02) Manufacturing,01) 1 - 10 persons,10) Manufacture of food products,73.1935,0.0,0.0,73.1935,0.0,0.0
2019,Total,02) Manufacturing,01) 1 - 10 persons,11) Manufacture of beverages,147.3158,0.0,0.0,147.3158,0.0,0.0
2019,Total,02) Manufacturing,01) 1 - 10 persons,12) Manufacture of tobacco products,0.0,0.0,0.0,0.0,0.0,0.0
2019,Total,02) Manufacturing,01) 1 - 10 persons,13) Manufacture of textiles,0.0,0.0,0.0,0.0,0.0,0.0
2019,Total,02) Manufacturing,01) 1 - 10 persons,14) Manufacture of wearing apparel,0.0,0.0,0.0,0.0,0.0,0.0
2019,Total,02) Manufacturing,01) 1 - 10 persons,15) Manufacture of leather and related products,0.0,0.0,0.0,0.0,0.0,0.0
2019,Total,02) Manufacturing,01) 1 - 10 persons,"16) Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.0,0.0,0.0,0.0,0.0,0.0
2019,Total,02) Manufacturing,01) 1 - 10 persons,17) Manufacture of paper and paper products,0.0,0.0,0.0,0.0,0.0,0.0
2019,Total,02) Manufacturing,01) 1 - 10 persons,18) Printing and reproduction of recorded media,413.8562,84.6279,94.0909,235.1374,0.0,0.0
2019,Total,02) Manufacturing,01) 1 - 10 persons,19) Manufacture of coke and refined petroleum products,6.0,0.0,6.0,0.0,0.0,0.0
2019,Total,02) Manufacturing,01) 1 - 10 persons,20) Manufacture of chemicals and chemical products,0.0,0.0,0.0,0.0,0.0,0.0
2019,Total,02) Manufacturing,01) 1 - 10 persons,"21) Manufacture of pharmaceuticals, medicinal chemical and botanical products",9.0303,0.0,0.0,9.0303,0.0,0.0
2019,Total,02) Manufacturing,01) 1 - 10 persons,22) Manufacture of rubber and plastics products,88.1754,10.7241,0.0,77.4513,0.0,0.0
2019,Total,02) Manufacturing,01) 1 - 10 persons,23) Manufacture of other non-metallic mineral products,174.2463,0.0,107.5,66.7463,0.0,0.0
2019,Total,02) Manufacturing,01) 1 - 10 persons,24) Manufacture of basic metals,20.3333,0.0,0.0,0.0,20.3333,0.0
2019,Total,02) Manufacturing,01) 1 - 10 persons,"25) Manufacture of fabricated metal products, except machinery and equipment",0.0,0.0,0.0,0.0,0.0,0.0
2019,Total,02) Manufacturing,01) 1 - 10 persons,"26) Manufacture of computer, electronic and optical products",70.8546,0.0,0.0,61.9455,8.9091,0.0
2019,Total,02) Manufacturing,01) 1 - 10 persons,27) Manufacture of electrical equipment,0.0,0.0,0.0,0.0,0.0,0.0
2019,Total,02) Manufacturing,01) 1 - 10 persons,28) Manufacture of machinery and equipment n.e.c.,28.296,0.0,0.0,10.6829,17.6131,0.0
2019,Total,02) Manufacturing,01) 1 - 10 persons,"29) Manufacture of motor vehicles, trailers and semi-trailers",25.375,0.0,0.0,25.375,0.0,0.0
2019,Total,02) Manufacturing,01) 1 - 10 persons,30) Manufacture of other transport equipment,3.7368,0.0,3.7368,0.0,0.0,0.0
2019,Total,02) Manufacturing,01) 1 - 10 persons,31) Manufacture of furniture,0.0,0.0,0.0,0.0,0.0,0.0
2019,Total,02) Manufacturing,01) 1 - 10 persons,32) Other manufacturing,60.2,0.0,0.0,60.2,0.0,0.0
2019,Total,02) Manufacturing,01) 1 - 10 persons,33) Repair and installation of machinery and equipment,73.8452,0.0,0.0,73.8452,0.0,0.0
2019,Total,02) Manufacturing,01) 1 - 10 persons,37) Sewerage,0.0,0.0,0.0,0.0,0.0,0.0
2019,Total,02) Manufacturing,01) 1 - 10 persons,"38) Waste collection, treatment and disposal activities; materials recovery",0.0,0.0,0.0,0.0,0.0,0.0
2019,Total,02) Manufacturing,01) 1 - 10 persons,39) Remediation activities and other waste management services,0.0,0.0,0.0,0.0,0.0,0.0
2019,Total,02) Manufacturing,01) 1 - 10 persons,Total,1194.4584,95.352,211.3277,840.9232,46.8555,0.0
2019,Total,02) Manufacturing,02) 11 - 15 persons,10) Manufacture of food products,83.2846,0.0,0.0,62.8346,0.0,20.45
2019,Total,02) Manufacturing,02) 11 - 15 persons,11) Manufacture of beverages,6.2857,0.0,3.1429,3.1429,0.0,0.0
2019,Total,02) Manufacturing,02) 11 - 15 persons,12) Manufacture of tobacco products,0.0,0.0,0.0,0.0,0.0,0.0
2019,Total,02) Manufacturing,02) 11 - 15 persons,13) Manufacture of textiles,0.0,0.0,0.0,0.0,0.0,0.0
2019,Total,02) Manufacturing,02) 11 - 15 persons,14) Manufacture of wearing apparel,5.7143,0.0,0.0,5.7143,0.0,0.0
2019,Total,02) Manufacturing,02) 11 - 15 persons,15) Manufacture of leather and related products,0.0,0.0,0.0,0.0,0.0,0.0
2019,Total,02) Manufacturing,02) 11 - 15 persons,"16) Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",5.2,0.0,2.6,2.6,0.0,0.0
2019,Total,02) Manufacturing,02) 11 - 15 persons,17) Manufacture of paper and paper products,17.3077,0.0,5.7692,11.5385,0.0,0.0
2019,Total,02) Manufacturing,02) 11 - 15 persons,18) Printing and reproduction of recorded media,53.6883,0.0,15.0714,29.3441,9.2727,0.0
2019,Total,02) Manufacturing,02) 11 - 15 persons,19) Manufacture of coke and refined petroleum products,0.0,0.0,0.0,0.0,0.0,0.0
2019,Total,02) Manufacturing,02) 11 - 15 persons,20) Manufacture of chemicals and chemical products,41.6033,0.0,0.0,41.6033,0.0,0.0
2019,Total,02) Manufacturing,02) 11 - 15 persons,"21) Manufacture of pharmaceuticals, medicinal chemical and botanical products",0.0,0.0,0.0,0.0,0.0,0.0
2019,Total,02) Manufacturing,02) 11 - 15 persons,22) Manufacture of rubber and plastics products,16.9692,2.5882,0.0,14.381,0.0,0.0
2019,Total,02) Manufacturing,02) 11 - 15 persons,23) Manufacture of other non-metallic mineral products,65.1411,7.7143,15.4286,34.284,7.7143,0.0
2019,Total,02) Manufacturing,02) 11 - 15 persons,24) Manufacture of basic metals,34.1389,0.0,6.75,27.3889,0.0,0.0
2019,Total,02) Manufacturing,02) 11 - 15 persons,"25) Manufacture of fabricated metal products, except machinery and equipment",33.3957,0.0,13.5,19.8957,0.0,0.0
2019,Total,02) Manufacturing,02) 11 - 15 persons,"26) Manufacture of computer, electronic and optical products",74.0857,0.0,8.0,66.0857,0.0,0.0
2019,Total,02) Manufacturing,02) 11 - 15 persons,27) Manufacture of electrical equipment,27.9523,0.0,7.3333,20.619,0.0,0.0
2019,Total,02) Manufacturing,02) 11 - 15 persons,28) Manufacture of machinery and equipment n.e.c.,10.7667,0.0,2.1667,8.6,0.0,0.0
2019,Total,02) Manufacturing,02) 11 - 15 persons,"29) Manufacture of motor vehicles, trailers and semi-trailers",4.0952,0.0,2.0476,2.0476,0.0,0.0
2019,Total,02) Manufacturing,02) 11 - 15 persons,30) Manufacture of other transport equipment,0.0,0.0,0.0,0.0,0.0,0.0
2019,Total,02) Manufacturing,02) 11 - 15 persons,31) Manufacture of furniture,15.5625,0.0,10.375,5.1875,0.0,0.0
2019,Total,02) Manufacturing,02) 11 - 15 persons,32) Other manufacturing,11.0833,0.0,2.8333,8.25,0.0,0.0
2019,Total,02) Manufacturing,02) 11 - 15 persons,33) Repair and installation of machinery and equipment,46.647,0.0,43.0588,3.5882,0.0,0.0
2019,Total,02) Manufacturing,02) 11 - 15 persons,37) Sewerage,0.0,0.0,0.0,0.0,0.0,0.0
2019,Total,02) Manufacturing,02) 11 - 15 persons,"38) Waste collection, treatment and disposal activities; materials recovery",0.0,0.0,0.0,0.0,0.0,0.0
2019,Total,02) Manufacturing,02) 11 - 15 persons,Total,552.9215,10.3025,138.0768,367.1053,16.987,20.45
2019,Total,02) Manufacturing,03) 16 - 25 persons,10) Manufacture of food products,51.3845,0.0,13.1626,32.874,5.3478,0.0
2019,Total,02) Manufacturing,03) 16 - 25 persons,11) Manufacture of beverages,3.6889,0.0,1.8,1.8889,0.0,0.0
2019,Total,02) Manufacturing,03) 16 - 25 persons,12) Manufacture of tobacco products,0.0,0.0,0.0,0.0,0.0,0.0
2019,Total,02) Manufacturing,03) 16 - 25 persons,13) Manufacture of textiles,8.6471,0.0,0.0,8.6471,0.0,0.0
2019,Total,02) Manufacturing,03) 16 - 25 persons,14) Manufacture of wearing apparel,0.0,0.0,0.0,0.0,0.0,0.0
2019,Total,02) Manufacturing,03) 16 - 25 persons,15) Manufacture of leather and related products,8.4706,0.0,5.0,3.4706,0.0,0.0
2019,Total,02) Manufacturing,03) 16 - 25 persons,"16) Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",14.3286,0.0,8.9,5.4286,0.0,0.0
